Filename Group Natoms Energy_Truth Energy_Pred Testing_Bool
Mo_82_vasp_1.json Ni_JSON 108 -5.200943585185185 -5.220790026720965 False
Mo_83_vasp_1.json Ni_JSON 108 -5.19884441962963 -5.217165481613237 False
Mo_84_vasp_1.json Ni_JSON 108 -5.2923248596296295 -5.313218724679299 False
Mo_85_vasp_1.json Ni_JSON 108 -4.794283313333334 -4.784044411557015 False
Mo_86_vasp_1.json Ni_JSON 108 -5.197087530092593 -5.2154175310293 False
Mo_87_vasp_1.json Ni_JSON 108 -4.806991131666667 -4.786731597091252 False
Mo_88_vasp_1.json Ni_JSON 108 -5.195136619444445 -5.214711543537021 False
Mo_89_vasp_1.json Ni_JSON 108 -4.739516904351852 -4.7235716380989645 False
Mo_90_vasp_1.json Ni_JSON 108 -4.805773865833333 -4.790695543798981 False
Mo_91_vasp_1.json Ni_JSON 108 -5.199738062407407 -5.219276565856843 False
Mo_92_vasp_1.json Ni_JSON 108 -5.298255470555556 -5.319662410250112 False
Mo_93_vasp_1.json Ni_JSON 108 -5.2942387363888885 -5.315329567604401 False
Mo_94_vasp_1.json Ni_JSON 108 -5.20985010787037 -5.230700718643169 False
Mo_95_vasp_1.json Ni_JSON 108 -4.793715653703703 -4.78720140367323 False
Mo_96_vasp_1.json Ni_JSON 108 -4.752606198148148 -4.738626868971161 False
Mo_97_vasp_1.json Ni_JSON 108 -5.259834531111111 -5.280083469356764 False
Mo_98_vasp_1.json Ni_JSON 108 -4.760859631851852 -4.74334459839409 False
Mo_99_vasp_1.json Ni_JSON 108 -5.2174137400000005 -5.2377831740943925 False
test_10_vasp_1.json Ni_JSON 108 -4.745774146666667 -4.72830198210456 False
test_11_vasp_1.json Ni_JSON 108 -4.734163105185186 -4.718461758809573 False
test_12_vasp_1.json Ni_JSON 108 -4.784258726666667 -4.768047555890443 False
test_13_vasp_1.json Ni_JSON 108 -5.207011707685185 -5.226947095646825 False
test_14_vasp_1.json Ni_JSON 108 -4.783871592777778 -4.7727131894664625 False
test_15_vasp_1.json Ni_JSON 108 -5.208379240185185 -5.227847771569271 False
test_16_vasp_1.json Ni_JSON 108 -4.7847168270370375 -4.76860877232423 False
test_17_vasp_1.json Ni_JSON 108 -4.762897076388889 -4.747677255652434 False
test_6_vasp_1.json Ni_JSON 108 -5.292026522870371 -5.313328285707333 False
test_7_vasp_1.json Ni_JSON 108 -5.287629263611111 -5.308430786607553 False
test_8_vasp_1.json Ni_JSON 108 -5.291701255833334 -5.312753652057138 False
test_9_vasp_1.json Ni_JSON 108 -5.204426316944445 -5.225513535680087 False
Mo_155_vasp_1.json Ni_JSON 108 -5.319556369537037 -5.380256367911403 False
Mo_156_vasp_1.json Ni_JSON 108 -5.316366171851852 -5.3588875230639035 False
Mo_157_vasp_1.json Ni_JSON 108 -5.3057754811111115 -5.278120972204361 False
Mo_158_vasp_1.json Ni_JSON 108 -5.277210945092593 -5.312140378511035 False
Mo_159_vasp_1.json Ni_JSON 108 -5.313364171018518 -5.3551118001993565 False
Mo_160_vasp_1.json Ni_JSON 108 -5.255199750462963 -5.1345021292271085 False
Mo_161_vasp_1.json Ni_JSON 108 -5.285426295462963 -5.321509580455047 False
Mo_162_vasp_1.json Ni_JSON 108 -5.285428584722222 -5.32150958045806 False
Mo_163_vasp_1.json Ni_JSON 108 -5.3048011186111115 -5.344499924902414 False
Mo_164_vasp_1.json Ni_JSON 108 -5.317048120833333 -5.394525496707568 False
Mo_165_vasp_1.json Ni_JSON 108 -5.311763502407408 -5.302307591746752 False
Mo_166_vasp_1.json Ni_JSON 108 -5.316365795277778 -5.358887523027807 False
Mo_167_vasp_1.json Ni_JSON 108 -5.241490295555555 -5.102175962002269 False
Mo_168_vasp_1.json Ni_JSON 108 -5.21773587 -5.413700167280195 False
Mo_169_vasp_1.json Ni_JSON 108 -5.318506961574075 -5.361604653328959 False
Mo_170_vasp_1.json Ni_JSON 108 -5.319786984074074 -5.363243129434021 False
Mo_171_vasp_1.json Ni_JSON 108 -5.312544400462963 -5.406468555152412 False
Mo_172_vasp_1.json Ni_JSON 108 -5.292759917685185 -5.3300575633104295 False
Mo_173_vasp_1.json Ni_JSON 108 -5.299216952777778 -5.337736457791169 False
Mo_174_vasp_1.json Ni_JSON 108 -5.292759249351852 -5.330057563311458 False
Mo_175_vasp_1.json Ni_JSON 108 -5.304799296018518 -5.3444999596146205 False
Mo_176_vasp_1.json Ni_JSON 108 -5.267820009907407 -5.1658208342463015 False
Mo_177_vasp_1.json Ni_JSON 108 -5.309508801574075 -5.350304734963702 False
Mo_178_vasp_1.json Ni_JSON 108 -5.298315465462963 -5.252260258249334 False
Mo_179_vasp_1.json Ni_JSON 108 -5.238768336203703 -5.421336475601056 False
Mo_180_vasp_1.json Ni_JSON 108 -5.318503272222222 -5.361604653369867 False
Mo_181_vasp_1.json Ni_JSON 108 -5.317049193703704 -5.3945254967075655 False
Mo_182_vasp_1.json Ni_JSON 108 -5.3162546460185185 -5.3247147394989645 False
Mo_183_vasp_1.json Ni_JSON 108 -5.241490279537037 -5.102175962002269 False
Mo_184_vasp_1.json Ni_JSON 108 -5.2772108550925925 -5.312140446648697 False
Mo_185_vasp_1.json Ni_JSON 108 -5.279253797592593 -5.195981029792755 False
Mo_186_vasp_1.json Ni_JSON 108 -5.299217471018518 -5.337736431898699 False
Mo_187_vasp_1.json Ni_JSON 108 -5.313363991111111 -5.355111800209222 False
Mo_188_vasp_1.json Ni_JSON 108 -5.309510956296297 -5.350304772864017 False
Mo_189_vasp_1.json Ni_JSON 108 -5.3195567475 -5.380256367911402 False
Mo_190_vasp_1.json Ni_JSON 108 -5.257125448703704 -5.425803703940045 False
Mo_191_vasp_1.json Ni_JSON 108 -5.267819778148148 -5.1658208342463015 False
Mo_192_vasp_1.json Ni_JSON 108 -5.316366961666667 -5.358887544673224 False
Mo_193_vasp_1.json Ni_JSON 108 -5.27721120787037 -5.312140446636658 False
Mo_194_vasp_1.json Ni_JSON 108 -5.297259788611111 -5.42275302308173 False
Mo_195_vasp_1.json Ni_JSON 108 -5.31978973 -5.3632431275978645 False
Mo_196_vasp_1.json Ni_JSON 108 -5.305986096018518 -5.415935624144574 False
Mo_197_vasp_1.json Ni_JSON 108 -5.319080920740741 -5.3452422117657035 False
Mo_198_vasp_1.json Ni_JSON 108 -5.2551977428703704 -5.1345021292271085 False
Mo_199_vasp_1.json Ni_JSON 108 -5.318507580277777 -5.3616045555675855 False
Mo_200_vasp_1.json Ni_JSON 108 -5.23876707037037 -5.421336475601055 False
Mo_201_vasp_1.json Ni_JSON 108 -5.313364139074074 -5.355111740327091 False
Mo_202_vasp_1.json Ni_JSON 108 -5.217735060462963 -5.4137001672801945 False
Mo_203_vasp_1.json Ni_JSON 108 -5.309510961296296 -5.350304734996207 False
Mo_204_vasp_1.json Ni_JSON 108 -5.304796975648149 -5.344499959610734 False
Mo_205_vasp_1.json Ni_JSON 108 -5.2894502419444445 -5.224839117865586 False
Mo_206_vasp_1.json Ni_JSON 108 -5.319787368981482 -5.363243127626088 False
Mo_207_vasp_1.json Ni_JSON 108 -5.2927592797222225 -5.330057632189901 False
Mo_208_vasp_1.json Ni_JSON 108 -5.3125449738888895 -5.406468555152414 False
Mo_209_vasp_1.json Ni_JSON 108 -5.279253207222222 -5.195981029792754 False
Mo_210_vasp_1.json Ni_JSON 108 -5.2729107848148145 -5.427620393631535 False
Mo_211_vasp_1.json Ni_JSON 108 -5.217734556481481 -5.413700167280195 False
Mo_212_vasp_1.json Ni_JSON 108 -5.309508884166666 -5.350304734996211 False
Mo_213_vasp_1.json Ni_JSON 108 -5.3185060510185185 -5.361604653328957 False
Mo_214_vasp_1.json Ni_JSON 108 -5.316254612314815 -5.324714739498963 False
Mo_215_vasp_1.json Ni_JSON 108 -5.277210986481482 -5.312140378450545 False
Mo_216_vasp_1.json Ni_JSON 108 -5.319790913796296 -5.363243127626088 False
Mo_217_vasp_1.json Ni_JSON 108 -5.305983475185185 -5.41593562414457 False
Mo_218_vasp_1.json Ni_JSON 108 -5.304800128148148 -5.344499924905441 False
Mo_219_vasp_1.json Ni_JSON 108 -5.309510690555555 -5.350304734963701 False
Mo_220_vasp_1.json Ni_JSON 108 -5.298315983518519 -5.252260258249334 False
Mo_221_vasp_1.json Ni_JSON 108 -5.292760702962964 -5.330057563311458 False
Mo_222_vasp_1.json Ni_JSON 108 -5.285427538981481 -5.321509580455049 False
Mo_223_vasp_1.json Ni_JSON 108 -5.319557107222222 -5.380256367911403 False
Mo_224_vasp_1.json Ni_JSON 108 -5.313363908611111 -5.355111800199355 False
Mo_225_vasp_1.json Ni_JSON 108 -5.2992165461111105 -5.3377364578105135 False
Mo_226_vasp_1.json Ni_JSON 108 -5.319787101574074 -5.363243129378577 False
Mo_227_vasp_1.json Ni_JSON 108 -5.277211637222222 -5.312140446636655 False
Mo_228_vasp_1.json Ni_JSON 108 -5.311763362777778 -5.30230759174675 False
Mo_229_vasp_1.json Ni_JSON 108 -5.316367030185185 -5.358887523027811 False
Mo_230_vasp_1.json Ni_JSON 108 -5.286279835 -5.426721824113118 False
Mo_231_vasp_1.json Ni_JSON 108 -5.289450284814815 -5.224839117865586 False
Mo_232_vasp_1.json Ni_JSON 108 -5.305770125185185 -5.2781209722043645 False
Mo_233_vasp_1.json Ni_JSON 108 -5.305981163611111 -5.415935624144572 False
Mo_234_vasp_1.json Ni_JSON 108 -5.3047968003703705 -5.344499959614625 False
Mo_235_vasp_1.json Ni_JSON 108 -5.2854267125 -5.321509474175593 False
Mo_236_vasp_1.json Ni_JSON 108 -5.319790537592593 -5.363243127597863 False
Mo_237_vasp_1.json Ni_JSON 108 -5.319084321851852 -5.345242211765706 False
Mo_238_vasp_1.json Ni_JSON 108 -5.238767945555555 -5.421336475601058 False
Mo_239_vasp_1.json Ni_JSON 108 -5.318501656111112 -5.361604653369866 False
Mo_240_vasp_1.json Ni_JSON 108 -5.272904048888889 -5.427620393631535 False
Mo_241_vasp_1.json Ni_JSON 108 -5.316367073611111 -5.358887544659232 False
Mo_242_vasp_1.json Ni_JSON 108 -5.309511251666667 -5.350304772839382 False
Mo_243_vasp_1.json Ni_JSON 108 -5.312544066944445 -5.406468555152414 False
Mo_244_vasp_1.json Ni_JSON 108 -5.304796942870371 -5.344499959610733 False
Mo_245_vasp_1.json Ni_JSON 108 -5.289447355 -5.224839117865587 False
Mo_246_vasp_1.json Ni_JSON 108 -5.2927594557407405 -5.3300575633104295 False
Mo_247_vasp_1.json Ni_JSON 108 -5.279248798240741 -5.195981029792755 False
Mo_248_vasp_1.json Ni_JSON 108 -5.2854270025000005 -5.321509580458063 False
Mo_249_vasp_1.json Ni_JSON 108 -5.299214505185184 -5.337736431898697 False
Mo_250_vasp_1.json Ni_JSON 108 -5.3170486977777776 -5.394525496707568 False
Mo_251_vasp_1.json Ni_JSON 108 -5.241490325277778 -5.102175962002271 False
Mo_252_vasp_1.json Ni_JSON 108 -5.277210949537038 -5.312140446648696 False
Mo_253_vasp_1.json Ni_JSON 108 -5.313363896111111 -5.35511174034011 False
Mo_254_vasp_1.json Ni_JSON 108 -5.318506554537037 -5.361604555567204 False
Mo_255_vasp_1.json Ni_JSON 108 -5.286269242870371 -5.426721824113117 False
Mo_256_vasp_1.json Ni_JSON 108 -5.316370279814815 -5.358887523063905 False
Mo_257_vasp_1.json Ni_JSON 108 -5.257125529259259 -5.4258037039400415 False
Mo_258_vasp_1.json Ni_JSON 108 -5.2992170731481485 -5.3377364318988265 False
Mo_259_vasp_1.json Ni_JSON 108 -5.292759159999999 -5.330057632159501 False
Mo_260_vasp_1.json Ni_JSON 108 -5.297261081944445 -5.422753023081731 False
Mo_261_vasp_1.json Ni_JSON 108 -5.29831661462963 -5.252260258249335 False
Mo_262_vasp_1.json Ni_JSON 108 -5.32021874574074 -5.363790664014593 False
test_18_vasp_1.json Ni_JSON 108 -5.285426377777777 -5.321509474150495 False
test_19_vasp_1.json Ni_JSON 108 -5.255199718796296 -5.134502129227106 False
test_20_vasp_1.json Ni_JSON 108 -5.272909526296297 -5.4276203936315355 False
test_21_vasp_1.json Ni_JSON 108 -5.2992169774999995 -5.337736431898825 False
test_22_vasp_1.json Ni_JSON 108 -5.257124862037037 -5.425803703940047 False
test_23_vasp_1.json Ni_JSON 108 -5.286269477777778 -5.426721824113118 False
test_24_vasp_1.json Ni_JSON 108 -5.313367137222222 -5.3551118002092215 False
test_25_vasp_1.json Ni_JSON 108 -5.267821737870371 -5.1658208342463 False
test_26_vasp_1.json Ni_JSON 108 -5.3117670975 -5.302307591746755 False
test_27_vasp_1.json Ni_JSON 108 -5.316254480833333 -5.324714739498963 False
test_28_vasp_1.json Ni_JSON 108 -5.319080902592593 -5.345242211765707 False
test_29_vasp_1.json Ni_JSON 108 -5.297261930092593 -5.422753023081731 False
test_30_vasp_1.json Ni_JSON 108 -5.305771184537037 -5.278120972204363 False
Mo_36_vasp_1.json Ni_JSON 16 -5.04384647875 -4.921800460018362 False
Mo_37_vasp_1.json Ni_JSON 30 -5.088706754333333 -4.999875841506136 False
Mo_38_vasp_1.json Ni_JSON 6 -5.094327983333334 -4.996972795181851 False
Mo_39_vasp_1.json Ni_JSON 20 -5.1035250095 -5.0194948035844815 False
Mo_40_vasp_1.json Ni_JSON 6 -5.021650406666667 -4.8672956413456845 False
Mo_41_vasp_1.json Ni_JSON 36 -5.122785789722222 -5.044360556646888 False
Mo_42_vasp_1.json Ni_JSON 24 -5.065905145416667 -4.957763327602674 False
Mo_43_vasp_1.json Ni_JSON 12 -5.10141354 -5.017260624440815 False
Mo_44_vasp_1.json Ni_JSON 18 -5.026803825 -4.893710156093543 False
Mo_45_vasp_1.json Ni_JSON 48 -5.154438913958333 -5.096951926973836 False
Mo_46_vasp_1.json Ni_JSON 24 -5.028265014583334 -4.90322557889344 False
test_4_vasp_1.json Ni_JSON 12 -5.0641129949999995 -4.957217518961475 False
test_5_vasp_1.json Ni_JSON 18 -5.101348718333333 -5.014385801757721 False
Mo_0_vasp_1.json Ni_JSON 107 -5.191845851775701 -5.218232646351654 False
Mo_10_vasp_1.json Ni_JSON 107 -5.183915849439252 -5.210135323277527 False
Mo_11_vasp_1.json Ni_JSON 107 -5.188510590747663 -5.214182291802847 False
Mo_12_vasp_1.json Ni_JSON 107 -5.192287046542056 -5.217131878541277 False
Mo_13_vasp_1.json Ni_JSON 107 -5.193555771214953 -5.21739871972047 False
Mo_14_vasp_1.json Ni_JSON 107 -5.196359038691589 -5.222403771845314 False
Mo_15_vasp_1.json Ni_JSON 107 -5.198878004859813 -5.224821423202417 False
Mo_16_vasp_1.json Ni_JSON 107 -5.1893413232710275 -5.214054877082709 False
Mo_17_vasp_1.json Ni_JSON 107 -5.202901308224299 -5.227730532477413 False
Mo_18_vasp_1.json Ni_JSON 107 -5.198611738971962 -5.226625157306942 False
Mo_19_vasp_1.json Ni_JSON 107 -5.197172213457944 -5.224194579448204 False
Mo_1_vasp_1.json Ni_JSON 107 -5.189142331869159 -5.215286106197196 False
Mo_20_vasp_1.json Ni_JSON 107 -5.197091721962617 -5.225047314724733 False
Mo_21_vasp_1.json Ni_JSON 107 -5.200407870654205 -5.2261285944033835 False
Mo_22_vasp_1.json Ni_JSON 107 -5.185491418691588 -5.211285378295796 False
Mo_23_vasp_1.json Ni_JSON 107 -5.2002187944859815 -5.228161183483057 False
Mo_24_vasp_1.json Ni_JSON 107 -5.181461630093458 -5.206963820321866 False
Mo_25_vasp_1.json Ni_JSON 107 -5.192372209252337 -5.216991301435682 False
Mo_26_vasp_1.json Ni_JSON 107 -5.21202277588785 -5.237996425115006 False
Mo_27_vasp_1.json Ni_JSON 107 -5.200194032149533 -5.225039889983292 False
Mo_28_vasp_1.json Ni_JSON 107 -5.199381502429906 -5.224929261082474 False
Mo_29_vasp_1.json Ni_JSON 107 -5.182116839906542 -5.205908478564704 False
Mo_2_vasp_1.json Ni_JSON 107 -5.1872494442990655 -5.213727267642069 False
Mo_30_vasp_1.json Ni_JSON 107 -5.202842235233645 -5.227573131239534 False
Mo_31_vasp_1.json Ni_JSON 107 -5.192721031214953 -5.21916985964999 False
Mo_32_vasp_1.json Ni_JSON 107 -5.197612499158878 -5.223529626468067 False
Mo_33_vasp_1.json Ni_JSON 107 -5.195975443831776 -5.221585124250194 False
Mo_34_vasp_1.json Ni_JSON 107 -5.204557526728973 -5.227907584230589 False
Mo_35_vasp_1.json Ni_JSON 107 -5.1959946329906535 -5.2203802716586445 False
Mo_3_vasp_1.json Ni_JSON 107 -5.198138935981309 -5.220774873812209 False
Mo_4_vasp_1.json Ni_JSON 107 -5.17997149046729 -5.204722203699797 False
Mo_5_vasp_1.json Ni_JSON 107 -5.1839459040186915 -5.209804329159565 False
Mo_6_vasp_1.json Ni_JSON 107 -5.178841022523364 -5.204626415794819 False
Mo_7_vasp_1.json Ni_JSON 107 -5.196118942336448 -5.219549396567876 False
Mo_8_vasp_1.json Ni_JSON 107 -5.184797480560747 -5.210488402456554 False
Mo_9_vasp_1.json Ni_JSON 107 -5.195826362149532 -5.2212676470602295 False
test_0_vasp_1.json Ni_JSON 107 -5.197938719906542 -5.222801176678049 False
test_1_vasp_1.json Ni_JSON 107 -5.205369853364486 -5.231887916042293 False
test_2_vasp_1.json Ni_JSON 107 -5.197512293925234 -5.223017406330368 False
test_3_vasp_1.json Ni_JSON 107 -5.188418274672897 -5.214081550902867 False
